Tiplabels,DRrate
Thermopsis_villosa,0.0261371940504801
Baptisia_tinctoria,0.0261371940504801
Baptisia_megacarpa,0.0261371940504801
Bauhinia_brachycarpa,0.0160987869353481
Cercis_chinensis,0.057547228820173
Cercis_gigantea,0.057547228820173
Cercis_canadensis,0.03052316827276
Polygala_tatarinowii,0.0120974017371811
Polygala_tenuifolia,0.0120974017371811
Polygala_verticillata,0.0120974017371811
Polygala_sanguinea,0.0120974017371811
Polygala_sibirica,0.0120974017371811
Polygala_japonica,0.0120974017371811
Polygala_curtissii,0.0120974017371811
Asemeia_violacea,0.0120974017371811
Polygala_setacea,0.0403294846915812
Polygala_polygama,0.0403294846915812
Polygala_nana,0.0495775903478292
Polygala_lutea,0.0495775903478292
Polygala_arillata,0.0258861150970541
Polygala_paucifolia,0.0258861150970541
Polygala_violacea,0.0156606753370885
Krameria_lanceolata,0.00841840238903327
Brassica_sp,0.0440062766682175
Brassica_juncea,0.115206304464632
Brassica_rapa,0.164786201685821
Brassica_rapa_subsp._chinensis,0.164786201685821
Brassica_oleracea,0.0723203481948805
Raphanus_raphanistrum_subsp._landra,0.0663805439131712
Raphanus_sativus,0.0663805439131712
Orychophragmus_violaceus,0.039400635273031
Sisymbrium_officinale,0.0530412698946592
Sisymbrium_altissimum,0.0530412698946593
Eutrema_yunnanense,0.037182341850079
Thlaspi_arvense,0.0390371445449896
Alliaria_petiolata,0.0495770043583346
Alliaria_grandifolia,0.0495770043583346
Draba_nemorosa,0.0424051901791746
Arabis_flagellosa,0.135162807034351
Arabis_nipponica,0.135162807034351
Arabis_hirsuta,0.0726464476418626
Alyssum_alyssoides,0.0336175213444513
Braya_humilis,0.0396721029657243
Hesperis_sibirica,0.0658657881344726
Hesperis_matronalis,0.0658657881344726
Dontostemon_dentatus,0.0956499022822247
Dontostemon_micranthus,0.0956499022822247
Dontostemon_pinnatifidus,0.073379666052221
Clausia_trichosepala,0.0513101140300302
Cardamine_limprichtiana,0.0638841456667906
Cardamine_changbaiana,0.0638841456667906
Cardamine_trifida,0.0638841456667906
Cardamine_rotundifolia,0.0638841456667906
Cardamine_flagellifera,0.0638841456667906
Cardamine_prorepens,0.0638841456667906
Cardamine_komarovii,0.0638841456667906
Cardamine_lyrata,0.0638841456667906
Cardamine_parviflora,0.106729456286091
Cardamine_hirsuta,0.106729456286091
Cardamine_pratensis,0.163350446672243
Cardamine_pensylvanica,0.402339460574615
Cardamine_flexuosa,0.402339460574615
Cardamine_scutata,0.234561139917672
Cardamine_griffithii,0.119077117174935
Cardamine_clematitis,0.136886566277312
Cardamine_yezoensis,0.136886566277312
Cardamine_diphylla,0.0930663195003748
Cardamine_macrophylla,0.17076125466088
Cardamine_tangutorum,0.17076125466088
Cardamine_leucantha,0.168483774629225
Cardamine_microphylla,0.168483774629225
Cardamine_impatiens,0.100202607111523
Nasturtium_officinale,0.0554365545611398
Barbarea_orthoceras,0.211892219946563
Barbarea_verna,0.211892219946563
Barbarea_vulgaris,0.119529923756323
Rorippa_globosa,0.0826068924722585
Rorippa_dubia,0.0826068924722585
Rorippa_indica,0.1375837030301
Rorippa_islandica,0.1375837030301
Armoracia_rusticana,0.0554921508781273
Arabidopsis_kamchatica,0.0854419776265322
Arabidopsis_thaliana,0.0854419776265322
Catolobus_pendulus,0.0820468695388225
Capsella_bursa-pastoris,0.0820468695388225
Turritis_glabra,0.0636793300733364
Erysimum_cheiranthoides,0.104569315238446
Erysimum_amurense,0.104569315238446
Boechera_stricta,0.0745538608185682
Boechera_canadensis,0.0745538608185682
Lepidium_didymum,0.0693945241171151
Lepidium_virginicum,0.135182645781059
Lepidium_densiflorum,0.135182645781059
Lepidium_apetalum,0.101764075539755
Lepidium_campestre,0.0458525395553266
Descurainia_pinnata,0.0511336804771891
Descurainia_sophia,0.0511336804771891
Arabis_coronata,0.0209882926880581
Corynandra_viscosa,0.0203164601048285
Polanisia_tenuifolia,0.0203164601048285
Bretschneidera_sinensis,0.0110802251707099
Edgeworthia_chrysantha,0.0372214237888477
Stellera_chamaejasme,0.0850129972234758
Wikstroemia_monnula,0.142974854731957
Wikstroemia_indica,0.142974854731957
Wikstroemia_chamaedaphne,0.142974854731957
Wikstroemia_ligustrina,0.142974854731957
Daphne_tangutica,0.0694876342242827
Daphne_genkwa,0.0694876342242827
Daphne_papyracea,0.0694876342242827
Daphne_pseudomezereum_var._koreana,0.0694876342242827
Dirca_palustris,0.0263676825511051
Diarthron_linifolium,0.0174565350964924
Corchorus_aestuans,0.0291402054981924
Grewia_biloba,0.0291402054981924
Melochia_corchorifolia,0.0223996173307378
Firmiana_simplex,0.0309260002263629
Corchoropsis_crenata,0.0399228254616202
Tilia_tuan,0.0987369609243756
Tilia_mandshurica,0.0987369609243758
Tilia_endochrysea,0.0987369609243758
Tilia_mongolica,0.0987369609243758
Tilia_chinensis,0.0987369609243758
Tilia_chingiana,0.0987369609243758
Tilia_amurensis,0.152250201857945
Tilia_americana_var._heterophylla,0.300877483811545
Tilia_oliveri,0.300877483811545
Tilia_japonica,0.379039965653511
Tilia_miqueliana,0.379039965653511
Tilia_cordata,0.277854925144508
Tilia_americana,0.0604017228087726
Hibiscus_trionum,0.0843038701543072
Hibiscus_moscheutos,0.0843038701543072
Hibiscus_syriacus,0.0661118198278128
Abelmoschus_manihot,0.0577516434898101
Urena_lobata,0.0461164335001714
Sida_ulmifolia,0.0728061501459196
Sida_elliottii,0.0728061501459196
Sida_rhombifolia,0.0728061501459197
Abutilon_theophrasti,0.0576446163432845
Malva_cathayensis,0.0946001376377985
Malva_moschata,0.132678906617371
Malva_sylvestris,0.24458503791924
Malva_neglecta,0.83682121530025
Malva_pusilla,0.83682121530025
Malva_verticillata,0.445912632985071
Alcea_rosea,0.0634841983491429
Crocanthemum_corymbosum,0.0291469713893422
Crocanthemum_canadense,0.0291469713893422
Crocanthemum_carolinianum,0.0291469713893422
Crocanthemum_bicknellii,0.0291469713893422
Helianthemum_carolinianum,0.0291469713893422
Helianthemum_corymbosum,0.0291469713893422
Lechea_minor,0.0291469713893422
Lechea_mucronata,0.0291469713893422
Lechea_racemulosa,0.0291469713893422
Lechea_intermedia,0.0291469713893422
Lechea_sessiliflora,0.0291469713893422
Tapiscia_sinensis,0.00953776755467733
Xanthoceras_sorbifolium,0.0135287320154294
Acer_campbellii_subsp._wilsonii,0.0666396643817063
Acer_robustum,0.122337911928434
Acer_rubrum,0.122337911928434
Acer_spicatum,0.0886817991751974
Acer_stachyophyllum,0.160646905831509
Acer_barbinerve,0.160646905831509
Acer_henryi,0.104346381586489
Acer_flabellatum,0.16056357333517
Acer_buergerianum_subsp._ningpoense,0.238649904693247
Acer_amplum,0.238649904693247
Acer_olivaceum,0.691947376732131
Acer_elegantulum,0.965030849983346
Acer_fabri,0.965030849983346
Acer_pubinerve,0.444440847260633
Acer_pseudosieboldianum,0.481755473291011
Acer_palmatum,0.481755473291011
Acer_oliverianum,0.613487362216868
Acer_pectinatum_subsp._maximowiczii,0.613487362216868
Acer_sinense,0.473455289934625
Acer_laevigatum,0.119261532008272
Acer_ukurunduense,0.0957639327263363
Acer_negundo,0.0861312829602926
Acer_sterculiaceum_subsp._franchetii,0.0866637058237793
Acer_truncatum,0.18499750909212
Acer_miyabei,0.286711357770766
Acer_miyabei_subsp._miaotaiense,0.286711357770766
Acer_sutchuenense,0.130366413244201
Acer_pectinatum,0.0930418490634875
Acer_sinopurpurascens,0.282214778381475
Acer_tegmentosum,0.282214778381475
Acer_linganense_subsp._koreanum,0.303065610478206
Acer_linganense,0.303065610478206
Acer_pensylvanicum,0.147758717750772
Acer_davidii,0.117544789691524
Acer_mandshuricum,0.118800481362195
Acer_griseum,0.263726810532892
Acer_triflorum,0.263726810532892
Acer_maximowiczianum,0.164539712386972
Acer_buergerianum,0.140275624272162
Acer_cinnamomifolium,0.140275624272162
Acer_monspessulanum,0.18118060215682
Acer_pubipalmatum,0.18118060215682
Acer_longipes,0.257165096782362
Acer_cordatum,0.257165096782362
Acer_pictum,0.149425366325978
Acer_saccharum_subsp._floridanum,0.320585475713979
Acer_saccharum,0.320585475713979
Acer_saccharum_subsp._leucoderme,0.183772863132255
Acer_tataricum_subsp._theiferum,0.106572436807485
Acer_tataricum_subsp._ginnala,0.106572436807485
Dipteronia_sinensis,0.0272631064419737
Aesculus_parviflora,0.0491567232894636
Aesculus_chinensis,0.0835954426577129
Aesculus_chinensis_var._wilsonii,0.0835954426577129
Aesculus_sylvatica,0.0523866130738285
Aesculus_flava,0.0863969542034063
Aesculus_pavia,0.0863969542034063
Koelreuteria_paniculata,0.0245895332812533
Koelreuteria_bipinnata,0.0245895332812533
Koelreuteria_elegans,0.0379830660317486
Koelreuteria_elegans_subsp._formosana,0.0379830660317486
Sapindus_mukorossi,0.0174335206619259
Ailanthus_altissima,0.0165152868776611
Picrasma_quassioides,0.0165152868776611
Melia_azedarach,0.0162382884567992
Toona_ciliata,0.0287317641568505
Toona_sinensis,0.0287317641568505
Citrus_aurantium,0.0277224680148706
Citrus_cavaleriei,0.0277224680148706
Psilopeganum_sinense,0.0224296594555263
Boenninghausenia_albiflora,0.0224296594555263
Orixa_japonica,0.0170633698431363
Tetradium_daniellii,0.0271287144429845
Tetradium_ruticarpum,0.0453389890117972
Tetradium_glabrifolium,0.0453389890117972
Phellodendron_chinense,0.0429185913665212
Phellodendron_amurense,0.081095544252447
Phellodendron_chinense_var._glabriusculum,0.081095544252447
Zanthoxylum_scandens,0.0655265710224387
Zanthoxylum_schinifolium,0.0655265710224387
Zanthoxylum_ailanthoides,0.0478924348175248
Zanthoxylum_bungeanum,0.158412946444003
Zanthoxylum_simulans,0.158412946444003
Zanthoxylum_clava-herculis,0.0794713582206143
Zanthoxylum_americanum,0.102613496667201
Zanthoxylum_armatum,0.102613496667201
Dictamnus_albus,0.0257034432455997
Skimmia_reevesiana,0.0257034432455997
Pistacia_chinensis,0.041078196057231
Cotinus_coggygria,0.041078196057231
Rhus_punjabensis,0.188869058274836
Rhus_potaninii,0.188869058274836
Rhus_chinensis,0.0946863083135738
Rhus_copallinum,0.0815109519120262
Rhus_typhina,0.130099941342769
Rhus_glabra,0.130099941342769
Rhus_aromatica,0.0564084825707287
Rhus_hypoleuca,0.0416149698292878
Toxicodendron_vernix,0.0978336014929058
Toxicodendron_vernicifluum,0.0978336014929058
Toxicodendron_trichocarpum,0.0821743932164986
Toxicodendron_pubescens,0.140697278237639
Toxicodendron_radicans,0.140697278237639
Toxicodendron_succedaneum,0.0724610922026985
Toxicodendron_sylvestre,0.0724610922026985
Choerospondias_axillaris,0.0144571895742308
Euscaphis_japonica,0.0219277407452175
Staphylea_holocarpa,0.0389741311695592
Staphylea_bumalda,0.0389741311695592
Stachyurus_chinensis,0.0135929184142463
Geranium_erianthum,0.0212627775221334
Geranium_henryi,0.0212627775221334
Geranium_maculatum,0.0368923852119143
Geranium_dahuricum,0.284505079063665
Geranium_koreanum,0.284505079063665
Geranium_koraiense,0.205252599662494
Geranium_platyanthum,0.151003000685291
Geranium_soboliferum,0.464808778030255
Geranium_sibiricum,0.464808778030255
Geranium_krameri,0.26719237815622
Geranium_wilfordii,0.266565568807351
Geranium_thunbergii,0.266565568807351
Geranium_carolinianum,0.0628062636645632
Geranium_robertianum,0.0212627775221334
Erodium_stephanianum,0.0137900117121312
Rhexia_cubensis,0.0809787484114767
Rhexia_mariana,0.0809787484114767
Rhexia_virginica,0.0761912602200246
Rhexia_nashii,0.0761912602200246
Melastoma_dodecandrum,0.0227107203489816
Bredia_sinensis,0.0449474344426717
Bredia_quadrangularis,0.0449474344426717
Sarcopyramis_parvifolia,0.0260398976081131
Syzygium_buxifolium,0.0102006080091162
Ludwigia_arcuata,0.0214454182934744
Ludwigia_alternifolia,0.0214454182934744
Ludwigia_pilosa,0.0214454182934744
Ludwigia_decurrens,0.0214454182934744
Ludwigia_leptocarpa,0.0214454182934744
Ludwigia_prostrata,0.0214454182934744
Ludwigia_suffruticosa,0.0360675306195578
Ludwigia_palustris,0.0360675306195578
Ludwigia_peruviana,0.0214454182934745
Circaea_lutetiana_subsp._canadensis,0.051047634158367
Circaea_lutetiana,0.0974446602441778
Circaea_cordata,0.0974446602441778
Circaea_erubescens,0.0974446602441778
Circaea_mollis,0.0974446602441778
Circaea_alpina,0.0300522471418445
Epilobium_hirsutum,0.0992641022402245
Epilobium_parviflorum,0.152850563625236
Epilobium_palustre,0.21181413080805
Epilobium_leptophyllum,0.21181413080805
Epilobium_ciliatum,0.0605244308567703
Epilobium_dodonaei,0.0418474190169405
Epilobium_canum,0.0418474190169405
Epilobium_amurense,0.0418474190169405
Epilobium_coloratum,0.0418474190169405
Epilobium_sp,0.0418474190169405
Epilobium_fastigiatoramosum,0.0418474190169405
Epilobium_minutiflorum,0.0418474190169405
Epilobium_verticillatum,0.0418474190169405
Chamerion_angustifolium,0.0333997267686034
Oenothera_speciosa,0.054862855849805
Oenothera_fruticosa,0.104247912589477
Oenothera_perennis,0.104247912589477
Oenothera_simulans,0.0384997141190847
Oenothera_gaura,0.0384997141190847
Oenothera_filipes,0.0384997141190847
Oenothera_pilosella,0.0384997141190847
Oenothera_biennis,0.0705675867740051
Oenothera_laciniata,0.0705675867740051
Oenothera_parviflora,0.0384997141190847
Gaura_filipes,0.0295292584203005
Decodon_verticillatus,0.0216691290176909
Lythrum_salicaria,0.0216691290176909
Lagerstroemia_indica,0.0397492841685032
Lagerstroemia_subcostata,0.0397492841685032
Trapa_natans,0.0436334922303857
Trapa_incisa,0.0436334922303857
Rotala_rotundifolia,0.0223840329090883
Rotala_indica,0.0223840329090883
Rotala_mexicana,0.0223840329090883
Cayratia_japonica_var._pseudotrifolia,0.0188418973220775
Cayratia_albifolia,0.0284583564419929
Cayratia_japonica,0.0284583564419929
Tetrastigma_hypoglaucum,0.0231689476884453
Tetrastigma_hemsleyanum,0.0231689476884453
Nekemias_cantoniensis,0.0285194860668283
Nekemias_megalophylla,0.0285194860668283
Ampelopsis_sinica,0.0238438749099558
Ampelopsis_glandulosa_var._kulingensis,0.0238438749099558
Ampelopsis_glandulosa_var._hancei,0.0238438749099558
Ampelopsis_glandulosa_var._heterophylla,0.0238438749099558
Ampelopsis_bodinieri,0.0403063890513689
Ampelopsis_delavayana,0.0990817659801551
Ampelopsis_japonica,0.147036839688528
Ampelopsis_glandulosa_var._brevipedunculata,0.147036839688528
Ampelopsis_aconitifolia,0.0929263067095013
Ampelopsis_humulifolia,0.0929263067095013
Parthenocissus_himalayana,0.0401961408672348
Parthenocissus_suberosa,0.0777751874469088
Parthenocissus_tricuspidata,0.0777751874469088
Parthenocissus_laetevirens,0.0370822646603468
Parthenocissus_heterophylla,0.0323228660740543
Parthenocissus_quinquefolia,0.0258060885939636
Yua_thomsonii,0.0204009803688176
Vitis_vinifera,0.0273285496166112
Vitis_rotundifolia,0.0273285496166112
Vitis_amurensis,0.03129536191154
Vitis_pseudoreticulata,0.0420756270954685
Vitis_wilsoniae,0.0420756270954685
Vitis_romanetii,0.0313600318346685
Vitis_chunganensis,0.0324791396833827
Vitis_berlandieri,0.0355612542494473
Vitis_piasezkii,0.038430610713306
Vitis_flexuosa,0.0434561558725552
Vitis_betulifolia,0.0434561558725552
Vitis_ficifolia,0.0393155949619633
Vitis_davidii,0.0497101930131514
Vitis_bryoniifolia,0.0497101930131514
Vitis_bellula,0.0444555341575516
Vitis_vulpina,0.0529276701009139
Vitis_labrusca,0.0529276701009139
Vitis_cinerea,0.0406898821143656
Vitis_riparia,0.0352376421970762
Vitis_aestivalis,0.0319013991928156
Vitis_quinquangularis,0.0198667727438912
Vitis_baileyana,0.0198667727438912
Vitis_aestivalis_var._argentifolia,0.0198667727438912
Vitis_piasezkii_var._pagnuccii,0.0198667727438912
Sedum_bulbiferum,0.0980445283561037
Sedum_japonicum,0.0980445283561037
Sedum_lineare,0.0507002327655684
Sedum_emarginatum,0.0947265628165792
Sedum_alfredii,0.0947265628165792
Sedum_makinoi,0.0698296879517702
Sedum_sarmentosum,0.0549326735175359
Sedum_ternatum,0.0323539495853188
Sedum_glaucophyllum,0.0252191710838079
Rhodiola_kirilowii,0.0385983326914218
Phedimus_aizoon,0.0580918997176383
Phedimus_hybridus,0.0580918997176383
Rhodiola_sachalinensis,0.0865673956681935
Rhodiola_dumulosa,0.0865673956681936
Rhodiola_henryi,0.0910785384983744
Rhodiola_yunnanensis,0.0910785384983744
Hylotelephium_mingjinianum,0.0819487091745281
Hylotelephium_pallescens,0.0819487091745281
Hylotelephium_verticillatum,0.0869200448159796
Hylotelephium_tatarinowii,0.0869200448159797
Hylotelephium_erythrostictum,0.116666630417954
Hylotelephium_spectabile,0.116666630417954
Sedum_purpureum,0.0628321773303972
Sedum_oligospermum,0.0138619849862238
Sedum_drymarioides,0.0138619849862238
Sedum_lungtsuanense,0.0138619849862238
Sedum_major,0.0138619849862238
Sedum_stellariifolium,0.0138619849862238
Sedum_tetractinum,0.0138619849862238
Sedum_telephium,0.0138619849862238
Myriophyllum_propinquum,0.0390114727529544
Myriophyllum_humile,0.129989202376712
Myriophyllum_tenellum,0.129989202376712
Myriophyllum_heterophyllum,0.0725206491474224
Myriophyllum_verticillatum,0.0267552253498191
Proserpinaca_palustris,0.0177369228698859
Penthorum_sedoides,0.0222727727430413
Penthorum_chinense,0.0222727727430413
Saxifraga_cernua,0.0182075373700139
Saxifraga_stolonifera,0.0182075373700139
Micranthes_micranthidifolia,0.110164473723433
Micranthes_pensylvanica,0.110164473723433
Micranthes_virginiensis,0.123571734125447
Micranthes_caroliniana,0.123571734125448
Micranthes_davurica,0.0818438342228786
Micranthes_punctata,0.0818438342228786
Micranthes_petiolaris,0.0678018631602788
Micranthes_laciniata,0.0678018631602788
Chrysosplenium_valdepilosum,0.0948271910859561
Chrysosplenium_pilosum_var._sphaerospermum,0.0948271910859561
Chrysosplenium_pilosum,0.0830952400138295
Chrysosplenium_ramosum,0.0675796154834118
Chrysosplenium_americanum,0.0656130687980166
Chrysosplenium_sinicum,0.0656130687980166
Chrysosplenium_alternifolium,0.0579388784135685
Chrysosplenium_flagelliferum,0.0579388784135685
Chrysosplenium_jienningense,0.0378776752271182
Chrysosplenium_lectus-cochleae,0.0378776752271182
Chrysosplenium_macrophyllum,0.0378776752271182
Chrysosplenium_lanuginosum,0.0378776752271182
Rodgersia_aesculifolia,0.0548106945574531
Astilboides_tabularis,0.0548106945574531
Oresitrophe_rupifraga,0.0355715814542426
Heuchera_americana,0.0995082520701705
Heuchera_villosa,0.0995082520701705
Tiarella_polyphylla,0.102237966158258
Tiarella_cordifolia,0.102237966158258
Mitella_nuda,0.0643980806946273
Mitella_diphylla,0.0643980806946273
Astilbe_biternata,0.0490637233113943
Astilbe_koreana,0.0490637233113943
Astilbe_grandis,0.0717381668458998
Astilbe_macrocarpa,0.0717381668458998
Astilbe_chinensis,0.0491175355220966
Hydatica_petiolaris,0.0141308898866267
Boykinia_aconitifolia,0.0141308898866267
Boykinia_acontifolia,0.0141308898866267
Ribes_franchetii,0.0173276502309677
Ribes_horridum,0.0173276502309677
Ribes_pallidiflorum,0.0173276502309677
Ribes_procumbens,0.0173276502309677
Ribes_komarovii,0.0173276502309677
Ribes_fasciculatum_var._chinense,0.0268861688482294
Ribes_hirtellum,0.25018432504991
Ribes_rotundifolium,0.25018432504991
Ribes_burejense,0.151311420924902
Ribes_cynosbati,0.0845673801283875
Ribes_americanum,0.0907237286708057
Ribes_glandulosum,0.0907237286708057
Ribes_glaciale,0.472018343189802
Ribes_tenue,0.4720183431898
Ribes_diacanthum,0.320527108736132
Ribes_maximowiczianum,0.195428170092068
Ribes_rubrum,0.111136599863635
Ribes_fasciculatum,0.0719944195068354
Ribes_mandshuricum,0.0913264033947441
Ribes_triste,0.091326403394744
Ribes_moupinense,0.0592213119011377
Itea_ilicifolia,0.0309236664447522
Itea_chinensis,0.0309236664447522
Itea_virginica,0.0176797839922338
Daphniphyllum_oldhamii,0.0224486465620095
Daphniphyllum_macropodum,0.0224486465620095
Cercidiphyllum_japonicum,0.0126586845363483
Liquidambar_formosana,0.0309211353220254
Liquidambar_acalycina,0.0309211353220254
Liquidambar_styraciflua,0.0184367644954241
Distylium_chinense,0.0333225825067223
Distylium_myricoides,0.0333225825067223
Sycopsis_sinensis,0.0236826822688066
Hamamelis_mollis,0.0187614316609579
Hamamelis_virginiana,0.0187614316609579
Fortunearia_sinensis,0.0174765508763195
Sinowilsonia_henryi,0.0174765508763195
Corylopsis_glandulifera,0.0847441657480257
Corylopsis_sinensis,0.0847441657480257
Corylopsis_sinensis_var._calvescens,0.0457290901667743
Corylopsis_multiflora,0.023984255137558
Loropetalum_chinense,0.0133879080272076
Paeonia_lactiflora,0.0162898103568098
Paeonia_obovata,0.0162898103568098
Eucommia_ulmoides,0.0113598769279206
Hosiea_sinensis,0.0113598769279206
Brachybotrys_paridiformis,0.072368518909467
Trigonotis_peduncularis,0.072368518909467
Myosotis_scorpioides,0.115841152272442
Myosotis_laxa,0.115841152272442
Myosotis_sylvatica,0.0645518881411868
Bothriospermum_secundum,0.0577540458796335
Cynoglossum_lanceolatum,0.129013756521261
Cynoglossum_divaricatum,0.12901375652126
Cynoglossum_coeruleum,0.0990075795406941
Bothriospermum_kusnezowii,0.140774972252706
Bothriospermum_chinense,0.140774972252706
Bothriospermum_tenellum,0.0960259763331074
Lappula_myosotis,0.0804321132739744
Lappula_redowskii,0.0804321132739744
Mertensia_davurica,0.0359675937472421
Cynoglossum_virginianum,0.0279256025266038
Buglossoides_arvensis,0.0511340192628445
Aegonychon_zollingeri,0.0511340192628445
Lithospermum_parviflorum,0.0326107335435567
Onosmodium_virginianum,0.0590521197107204
Lithospermum_erythrorhizon,0.0590521197107202
Phacelia_dubia,0.0256681409837833
Hydrophyllum_canadense,0.0483566183018883
Hydrophyllum_virginianum,0.0483566183018883
Heliotropium_amplexicaule,0.0185450116946013
Ehretia_macrophylla,0.0240867231312433
Ehretia_acuminata,0.0240867231312432
Clinopodium_chinense_var._parviflorum,0.104285382435223
Clinopodium_vulgare,0.270338497774785
Clinopodium_chinense,0.270338497774785
Clinopodium_polycephalum,0.299384014289614
Clinopodium_gracile,0.59661515738639
Clinopodium_megalanthum,0.59661515738639
Monarda_punctata,0.394124556456584
Monarda_clinopodia,0.394124556456584
Monarda_didyma,0.394124556456584
Monarda_fistulosa,0.39412455645658
Pycnanthemum_incanum,0.603574437011027
Pycnanthemum_tenuifolium,0.603574437011027
Pycnanthemum_virginianum,0.410602082261764
Pycnanthemum_montanum,0.410602082261767
Mentha_arvensis,0.205421730558296
Mentha_canadensis,0.205421730558296
Mentha_spicata,0.136451331685021
Thymus_mongolicus,0.211347583471434
Thymus_pulegioides,0.211347583471434
Thymus_serpyllum,0.123715932162452
Origanum_vulgare,0.0972810471705078
Prunella_asiatica,0.199705599615028
Prunella_vulgaris,0.199705599615028
Prunella_grandiflora,0.111196117836345
Dracocephalum_moldavica,0.0917988918627319
Dracocephalum_argunense,0.0917988918627319
Dracocephalum_rupestre,0.0917988918627319
Schizonepeta_tenuifolia,0.0785471025113437
Agastache_rugosa,0.0703922381215958
Meehania_urticifolia,0.217450625007289
Meehania_henryi,0.43436532362956
Meehania_fargesii,0.43436532362956
Heterolamium_debile,0.217450625007289
Glechoma_hederacea,0.213776363822162
Glechoma_longituba,0.213776363822162
Nepeta_stewartiana,0.0741161035645898
Nepeta_cataria,0.0741161035645898
Lycopus_uniflorus,0.145658458012295
Lycopus_americanus,0.145658458012295
Lycopus_virginicus,0.145658458012295
Lycopus_rubellus,0.145658458012295
Lycopus_lucidus_var._hirtus,0.145658458012295
Lycopus_lucidus_var._maackianus,0.145658458012295
Lycopus_lucidus,0.0833762451666412
Melissa_axillaris,0.0450380874610818
Salvia_lyrata,0.0564099659626664
Rosmarinus_officinalis,0.0564099659626664
Salvia_chinensis,0.344055966511975
Salvia_liguliloba,0.344055966511975
Salvia_prionitis,0.204303750411539
Salvia_bowleyana,0.112807669505544
Salvia_maximowicziana,0.099864538732962
Salvia_plebeia,0.099864538732962
Elsholtzia_blanda,0.127376660144542
Elsholtzia_ciliata,0.127376660144542
Elsholtzia_stauntonii,0.0680593207305265
Elsholtzia_densa,0.056877879955986
Elsholtzia_cypriani,0.0519723922319682
Elsholtzia_argyi,0.0519723922319682
Elsholtzia_stachyodes,0.0519723922319682
Elsholtzia_splendens,0.0519723922319682
Mosla_dianthera,0.268764279995884
Mosla_chinensis,0.268764279995886
Mosla_scabra,0.268764279995886
Perilla_frutescens,0.139858192332872
Collinsonia_canadensis,0.0728978370840544
Hanceola_exserta,0.0590058205091352
Hyptis_mutabilis,0.0590058205091352
Plectranthus_excelsus,0.0821841774440474
Plectranthus_grandicalyx,0.0821841774440474
Ocimum_gratissimum,0.0932865296486737
Ocimum_x_africanum,0.0932865296486737
Ocimum_basilicum,0.0932865296486741
Isodon_macrocalyx,0.0967482940564478
Isodon_racemosus,0.0967482940564478
Isodon_nervosus,0.331207113883867
Isodon_longitubus,0.331207113883861
Isodon_inflexus,0.233017582960563
Isodon_amethystoides,0.153140921480481
Isodon_serra,0.096748294056448
Teucrium_viscidum,0.0608765594270222
Teucrium_canadense,0.0608765594270222
Ajuga_decumbens,0.131841378016153
Ajuga_reptans,0.131841378016153
Ajuga_lupulina,0.0820511988681137
Ajuga_nipponensis,0.0820511988681137
Clerodendrum_mandarinorum,0.0705710805986884
Clerodendrum_kaichianum,0.0705710805986884
Clerodendrum_luteopunctatum,0.0705710805986884
Clerodendrum_bungei,0.140552216132735
Clerodendrum_cyrtophyllum,0.140552216132735
Clerodendrum_fragrans,0.122680478823454
Clerodendrum_trichotomum,0.0979720550950498
Caryopteris_incana,0.061883239872661
Caryopteris_divaricata,0.061883239872661
Trichostema_dichotomum,0.0556405924872538
Trichostema_setaceum,0.0556405924872538
Rubiteucris_palmata,0.0393350522000935
Schnabelia_terniflora,0.0393350522000935
Amethystea_caerulea,0.0393350522000935
Scutellaria_incana,0.0559229665797788
Scutellaria_lateriflora,0.0559229665797788
Scutellaria_indica,0.0559229665797788
Scutellaria_scordifolia,0.0559229665797788
Scutellaria_galericulata,0.0559229665797788
Scutellaria_multiglandulosa,0.0559229665797788
Scutellaria_elliptica,0.0559229665797788
Scutellaria_mellichampii,0.0559229665797788
Scutellaria_serrata,0.0559229665797788
Scutellaria_saxatilis,0.0559229665797788
Scutellaria_racemosa,0.0559229665797788
Scutellaria_pekinensis,0.0559229665797788
Scutellaria_regeliana,0.0559229665797788
Scutellaria_dependens,0.0559229665797788
Scutellaria_incisa,0.0559229665797788
Scutellaria_moniliorhiza,0.0559229665797788
Scutellaria_tuminensis,0.0559229665797788
Scutellaria_laeteviolacea,0.0559229665797788
Scutellaria_baicalensis,0.0559229665797788
Scutellaria_barbata,0.0559229665797788
Lamium_purpureum,0.127206133561598
Lamium_amplexicaule,0.127206133561598
Lamium_barbatum,0.0938493632760529
Leonurus_japonicus,0.152190041673725
Leonurus_sibiricus,0.243319151039889
Lagopsis_supina,0.243319151039889
Leonurus_macranthus,0.101584976513173
Leonurus_cardiaca,0.101584976513172
Phlomoides_koraiensis,0.162351254597157
Phlomoides_maximowiczii,0.162351254597157
Phlomoides_umbrosa,0.162351254597157
Phlomis_umbrosa,0.126175839692641
Phlomis_jeholensis,0.0873245292736478
Matsumurella_chinensis,0.06761320452615
Stachys_floridana,0.0675974363725965
Stachys_latidens,0.0675974363725965
Stachys_baicalensis,0.0675974363725965
Stachys_tenuifolia,0.0675974363725965
Stachys_annua,0.0675974363725965
Stachys_chinensis,0.0675974363725965
Stachys_riederi_var._japonica,0.0675974363725965
Stachys_affinis,0.0675974363725965
Physostegia_virginiana,0.060055083042349
Galeopsis_bifida,0.0960381768904417
